code,description,last_updated
4;T;X;07;H30;H32.0*;H32.0;H320;CHORIORETINAL INFLAMMATION IN INFECTIOUS AND PARASITIC DISEASES CLASSIFIED ELSEWHERE;CHORIORETINAL DISORDERS IN DISEASES CLASSIFIED ELSEWHERE;CHORIORETINAL INFLAMMATION IN INFECTIOUS AND PARASITIC DISEASES CLASSIFIED ELSEWHERE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H32.8*;H32.8;H328;OTHER CHORIORETINAL DISORDERS IN DISEASES CLASSIFIED ELSEWHERE;CHORIORETINAL DISORDERS IN DISEASES CLASSIFIED ELSEWHERE;OTHER CHORIORETINAL DISORDERS IN DISEASES CLASSIFIED ELSEWHERE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
3;N;X;07;H30;H33.-;H33;H33;RETINAL DETACHMENTS AND BREAKS;RETINAL DETACHMENTS AND BREAKS;;;134;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H33.0;H33.0;H330;RETINAL DETACHMENT WITH RETINAL BREAK;RETINAL DETACHMENTS AND BREAKS;RETINAL DETACHMENT WITH RETINAL BREAK;;134;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H33.1;H33.1;H331;RETINOSCHISIS AND RETINAL CYSTS;RETINAL DETACHMENTS AND BREAKS;RETINOSCHISIS AND RETINAL CYSTS;;134;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H33.2;H33.2;H332;SEROUS RETINAL DETACHMENT;RETINAL DETACHMENTS AND BREAKS;SEROUS RETINAL DETACHMENT;;134;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H33.3;H33.3;H333;RETINAL BREAKS WITHOUT DETACHMENT;RETINAL DETACHMENTS AND BREAKS;RETINAL BREAKS WITHOUT DETACHMENT;;134;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H33.4;H33.4;H334;TRACTION DETACHMENT OF RETINA;RETINAL DETACHMENTS AND BREAKS;TRACTION DETACHMENT OF RETINA;;134;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H33.5;H33.5;H335;OTHER RETINAL DETACHMENTS;RETINAL DETACHMENTS AND BREAKS;OTHER RETINAL DETACHMENTS;;134;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
3;N;X;07;H30;H34.-;H34;H34;RETINAL VASCULAR OCCLUSIONS;RETINAL VASCULAR OCCLUSIONS;;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H34.0;H34.0;H340;TRANSIENT RETINAL ARTERY OCCLUSION;RETINAL VASCULAR OCCLUSIONS;TRANSIENT RETINAL ARTERY OCCLUSION;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H34.1;H34.1;H341;CENTRAL RETINAL ARTERY OCCLUSION;RETINAL VASCULAR OCCLUSIONS;CENTRAL RETINAL ARTERY OCCLUSION;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H34.2;H34.2;H342;OTHER RETINAL ARTERY OCCLUSIONS;RETINAL VASCULAR OCCLUSIONS;OTHER RETINAL ARTERY OCCLUSIONS;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H34.8;H34.8;H348;OTHER RETINAL VASCULAR OCCLUSIONS;RETINAL VASCULAR OCCLUSIONS;OTHER RETINAL VASCULAR OCCLUSIONS;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
"4;T;X;07;H30;H34.9;H34.9;H349;RETINAL VASCULAR OCCLUSION, UNSPECIFIED;RETINAL VASCULAR OCCLUSIONS;RETINAL VASCULAR OCCLUSION, UNSPECIFIED;;139;4-044;3-059;2-072;1-062",,2025-11-20 20:18:05
3;N;X;07;H30;H35.-;H35;H35;OTHER RETINAL DISORDERS;OTHER RETINAL DISORDERS;;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H35.0;H35.0;H350;BACKGROUND RETINOPATHY AND RETINAL VASCULAR CHANGES;OTHER RETINAL DISORDERS;BACKGROUND RETINOPATHY AND RETINAL VASCULAR CHANGES;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H35.1;H35.1;H351;RETINOPATHY OF PREMATURITY;OTHER RETINAL DISORDERS;RETINOPATHY OF PREMATURITY;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H35.2;H35.2;H352;OTHER PROLIFERATIVE RETINOPATHY;OTHER RETINAL DISORDERS;OTHER PROLIFERATIVE RETINOPATHY;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H35.3;H35.3;H353;DEGENERATION OF MACULA AND POSTERIOR POLE;OTHER RETINAL DISORDERS;DEGENERATION OF MACULA AND POSTERIOR POLE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H35.4;H35.4;H354;PERIPHERAL RETINAL DEGENERATION;OTHER RETINAL DISORDERS;PERIPHERAL RETINAL DEGENERATION;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H35.5;H35.5;H355;HEREDITARY RETINAL DYSTROPHY;OTHER RETINAL DISORDERS;HEREDITARY RETINAL DYSTROPHY;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H35.6;H35.6;H356;RETINAL HAEMORRHAGE;OTHER RETINAL DISORDERS;RETINAL HAEMORRHAGE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H35.7;H35.7;H357;SEPARATION OF RETINAL LAYERS;OTHER RETINAL DISORDERS;SEPARATION OF RETINAL LAYERS;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H35.8;H35.8;H358;OTHER SPECIFIED RETINAL DISORDERS;OTHER RETINAL DISORDERS;OTHER SPECIFIED RETINAL DISORDERS;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
"4;T;X;07;H30;H35.9;H35.9;H359;RETINAL DISORDER, UNSPECIFIED;OTHER RETINAL DISORDERS;RETINAL DISORDER, UNSPECIFIED;;139;4-044;3-059;2-072;1-062",,2025-11-20 20:18:05
3;N;X;07;H30;H36.-*;H36;H36;RETINAL DISORDERS IN DISEASES CLASSIFIED ELSEWHERE;RETINAL DISORDERS IN DISEASES CLASSIFIED ELSEWHERE;;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H36.0*;H36.0;H360;DIABETIC RETINOPATHY;RETINAL DISORDERS IN DISEASES CLASSIFIED ELSEWHERE;DIABETIC RETINOPATHY;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H30;H36.8*;H36.8;H368;OTHER RETINAL DISORDERS IN DISEASES CLASSIFIED ELSEWHERE;RETINAL DISORDERS IN DISEASES CLASSIFIED ELSEWHERE;OTHER RETINAL DISORDERS IN DISEASES CLASSIFIED ELSEWHERE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
3;N;X;07;H40;H40.-;H40;H40;GLAUCOMA;GLAUCOMA;;;135;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H40;H40.0;H40.0;H400;GLAUCOMA SUSPECT;GLAUCOMA;GLAUCOMA SUSPECT;;135;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H40;H40.1;H40.1;H401;PRIMARY OPEN-ANGLE GLAUCOMA;GLAUCOMA;PRIMARY OPEN-ANGLE GLAUCOMA;;135;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H40;H40.2;H40.2;H402;PRIMARY ANGLE-CLOSURE GLAUCOMA;GLAUCOMA;PRIMARY ANGLE-CLOSURE GLAUCOMA;;135;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H40;H40.3;H40.3;H403;GLAUCOMA SECONDARY TO EYE TRAUMA;GLAUCOMA;GLAUCOMA SECONDARY TO EYE TRAUMA;;135;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H40;H40.4;H40.4;H404;GLAUCOMA SECONDARY TO EYE INFLAMMATION;GLAUCOMA;GLAUCOMA SECONDARY TO EYE INFLAMMATION;;135;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H40;H40.5;H40.5;H405;GLAUCOMA SECONDARY TO OTHER EYE DISORDERS;GLAUCOMA;GLAUCOMA SECONDARY TO OTHER EYE DISORDERS;;135;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H40;H40.6;H40.6;H406;GLAUCOMA SECONDARY TO DRUGS;GLAUCOMA;GLAUCOMA SECONDARY TO DRUGS;;135;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H40;H40.8;H40.8;H408;OTHER GLAUCOMA;GLAUCOMA;OTHER GLAUCOMA;;135;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
"4;T;X;07;H40;H40.9;H40.9;H409;GLAUCOMA, UNSPECIFIED;GLAUCOMA;GLAUCOMA, UNSPECIFIED;;135;4-044;3-059;2-072;1-062",,2025-11-20 20:18:05
3;N;X;07;H40;H42.-*;H42;H42;GLAUCOMA IN DISEASES CLASSIFIED ELSEWHERE;GLAUCOMA IN DISEASES CLASSIFIED ELSEWHERE;;;135;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
"4;T;X;07;H40;H42.0*;H42.0;H420;GLAUCOMA IN ENDOCRINE, NUTRITIONAL AND METABOLIC DISEASES;GLAUCOMA IN DISEASES CLASSIFIED ELSEWHERE;GLAUCOMA IN ENDOCRINE, NUTRITIONAL AND METABOLIC DISEASES;;135;4-044;3-059;2-072;1-062",,2025-11-20 20:18:05
4;T;X;07;H40;H42.8*;H42.8;H428;GLAUCOMA IN OTHER DISEASES CLASSIFIED ELSEWHERE;GLAUCOMA IN DISEASES CLASSIFIED ELSEWHERE;GLAUCOMA IN OTHER DISEASES CLASSIFIED ELSEWHERE;;135;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
3;N;X;07;H43;H43.-;H43;H43;DISORDERS OF VITREOUS BODY;DISORDERS OF VITREOUS BODY;;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H43;H43.0;H43.0;H430;VITREOUS PROLAPSE;DISORDERS OF VITREOUS BODY;VITREOUS PROLAPSE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H43;H43.1;H43.1;H431;VITREOUS HAEMORRHAGE;DISORDERS OF VITREOUS BODY;VITREOUS HAEMORRHAGE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H43;H43.2;H43.2;H432;CRYSTALLINE DEPOSITS IN VITREOUS BODY;DISORDERS OF VITREOUS BODY;CRYSTALLINE DEPOSITS IN VITREOUS BODY;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H43;H43.3;H43.3;H433;OTHER VITREOUS OPACITIES;DISORDERS OF VITREOUS BODY;OTHER VITREOUS OPACITIES;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H43;H43.8;H43.8;H438;OTHER DISORDERS OF VITREOUS BODY;DISORDERS OF VITREOUS BODY;OTHER DISORDERS OF VITREOUS BODY;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
"4;T;X;07;H43;H43.9;H43.9;H439;DISORDER OF VITREOUS BODY, UNSPECIFIED;DISORDERS OF VITREOUS BODY;DISORDER OF VITREOUS BODY, UNSPECIFIED;;139;4-044;3-059;2-072;1-062",,2025-11-20 20:18:05
3;N;X;07;H43;H44.-;H44;H44;DISORDERS OF GLOBE;DISORDERS OF GLOBE;;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H43;H44.0;H44.0;H440;PURULENT ENDOPHTHALMITIS;DISORDERS OF GLOBE;PURULENT ENDOPHTHALMITIS;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H43;H44.1;H44.1;H441;OTHER ENDOPHTHALMITIS;DISORDERS OF GLOBE;OTHER ENDOPHTHALMITIS;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H43;H44.2;H44.2;H442;DEGENERATIVE MYOPIA;DISORDERS OF GLOBE;DEGENERATIVE MYOPIA;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H43;H44.3;H44.3;H443;OTHER DEGENERATIVE DISORDERS OF GLOBE;DISORDERS OF GLOBE;OTHER DEGENERATIVE DISORDERS OF GLOBE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H43;H44.4;H44.4;H444;HYPOTONY OF EYE;DISORDERS OF GLOBE;HYPOTONY OF EYE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H43;H44.5;H44.5;H445;DEGENERATED CONDITIONS OF GLOBE;DISORDERS OF GLOBE;DEGENERATED CONDITIONS OF GLOBE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
"4;T;X;07;H43;H44.6;H44.6;H446;RETAINED (OLD) INTRAOCULAR FOREIGN BODY, MAGNETIC;DISORDERS OF GLOBE;RETAINED (OLD) INTRAOCULAR FOREIGN BODY, MAGNETIC;;139;4-044;3-059;2-072;1-062",,2025-11-20 20:18:05
"4;T;X;07;H43;H44.7;H44.7;H447;RETAINED (OLD) INTRAOCULAR FOREIGN BODY, NONMAGNETIC;DISORDERS OF GLOBE;RETAINED (OLD) INTRAOCULAR FOREIGN BODY, NONMAGNETIC;;139;4-044;3-059;2-072;1-062",,2025-11-20 20:18:05
4;T;X;07;H43;H44.8;H44.8;H448;OTHER DISORDERS OF GLOBE;DISORDERS OF GLOBE;OTHER DISORDERS OF GLOBE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
"4;T;X;07;H43;H44.9;H44.9;H449;DISORDER OF GLOBE, UNSPECIFIED;DISORDERS OF GLOBE;DISORDER OF GLOBE, UNSPECIFIED;;139;4-044;3-059;2-072;1-062",,2025-11-20 20:18:05
3;N;X;07;H43;H45.-*;H45;H45;DISORDERS OF VITREOUS BODY AND GLOBE IN DISEASES CLASSIFIED ELSEWHERE;DISORDERS OF VITREOUS BODY AND GLOBE IN DISEASES CLASSIFIED ELSEWHERE;;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H43;H45.0*;H45.0;H450;VITREOUS HAEMORRHAGE IN DISEASES CLASSIFIED ELSEWHERE;DISORDERS OF VITREOUS BODY AND GLOBE IN DISEASES CLASSIFIED ELSEWHERE;VITREOUS HAEMORRHAGE IN DISEASES CLASSIFIED ELSEWHERE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H43;H45.1*;H45.1;H451;ENDOPHTHALMITIS IN DISEASES CLASSIFIED ELSEWHERE;DISORDERS OF VITREOUS BODY AND GLOBE IN DISEASES CLASSIFIED ELSEWHERE;ENDOPHTHALMITIS IN DISEASES CLASSIFIED ELSEWHERE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H43;H45.8*;H45.8;H458;OTHER DISORDERS OF VITREOUS BODY AND GLOBE IN DISEASES CLASSIFIED ELSEWHERE;DISORDERS OF VITREOUS BODY AND GLOBE IN DISEASES CLASSIFIED ELSEWHERE;OTHER DISORDERS OF VITREOUS BODY AND GLOBE IN DISEASES CLASSIFIED ELSEWHERE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
3;T;X;07;H46;H46;H46;H46;OPTIC NEURITIS;OPTIC NEURITIS;;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
3;N;X;07;H46;H47.-;H47;H47;OTHER DISORDERS OF OPTIC [2ND] NERVE AND VISUAL PATHWAYS;OTHER DISORDERS OF OPTIC [2ND] NERVE AND VISUAL PATHWAYS;;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
"4;T;X;07;H46;H47.0;H47.0;H470;DISORDERS OF OPTIC NERVE, NOT ELSEWHERE CLASSIFIED;OTHER DISORDERS OF OPTIC [2ND] NERVE AND VISUAL PATHWAYS;DISORDERS OF OPTIC NERVE, NOT ELSEWHERE CLASSIFIED;;139;4-044;3-059;2-072;1-062",,2025-11-20 20:18:05
"4;T;X;07;H46;H47.1;H47.1;H471;PAPILLOEDEMA, UNSPECIFIED;OTHER DISORDERS OF OPTIC [2ND] NERVE AND VISUAL PATHWAYS;PAPILLOEDEMA, UNSPECIFIED;;139;4-044;3-059;2-072;1-062",,2025-11-20 20:18:05
4;T;X;07;H46;H47.2;H47.2;H472;OPTIC ATROPHY;OTHER DISORDERS OF OPTIC [2ND] NERVE AND VISUAL PATHWAYS;OPTIC ATROPHY;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H46;H47.3;H47.3;H473;OTHER DISORDERS OF OPTIC DISC;OTHER DISORDERS OF OPTIC [2ND] NERVE AND VISUAL PATHWAYS;OTHER DISORDERS OF OPTIC DISC;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H46;H47.4;H47.4;H474;DISORDERS OF OPTIC CHIASM;OTHER DISORDERS OF OPTIC [2ND] NERVE AND VISUAL PATHWAYS;DISORDERS OF OPTIC CHIASM;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H46;H47.5;H47.5;H475;DISORDERS OF OTHER VISUAL PATHWAYS;OTHER DISORDERS OF OPTIC [2ND] NERVE AND VISUAL PATHWAYS;DISORDERS OF OTHER VISUAL PATHWAYS;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H46;H47.6;H47.6;H476;DISORDERS OF VISUAL CORTEX;OTHER DISORDERS OF OPTIC [2ND] NERVE AND VISUAL PATHWAYS;DISORDERS OF VISUAL CORTEX;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
"4;T;X;07;H46;H47.7;H47.7;H477;DISORDER OF VISUAL PATHWAYS, UNSPECIFIED;OTHER DISORDERS OF OPTIC [2ND] NERVE AND VISUAL PATHWAYS;DISORDER OF VISUAL PATHWAYS, UNSPECIFIED;;139;4-044;3-059;2-072;1-062",,2025-11-20 20:18:05
3;N;X;07;H46;H48.-*;H48;H48;DISORDERS OF OPTIC [2ND] NERVE AND VISUAL PATHWAYS IN DISEASES CLASSIFIED ELSEWHERE;DISORDERS OF OPTIC [2ND] NERVE AND VISUAL PATHWAYS IN DISEASES CLASSIFIED ELSEWHERE;;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H46;H48.0*;H48.0;H480;OPTIC ATROPHY IN DISEASES CLASSIFIED ELSEWHERE;DISORDERS OF OPTIC [2ND] NERVE AND VISUAL PATHWAYS IN DISEASES CLASSIFIED ELSEWHERE;OPTIC ATROPHY IN DISEASES CLASSIFIED ELSEWHERE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H46;H48.1*;H48.1;H481;RETROBULBAR NEURITIS IN DISEASES CLASSIFIED ELSEWHERE;DISORDERS OF OPTIC [2ND] NERVE AND VISUAL PATHWAYS IN DISEASES CLASSIFIED ELSEWHERE;RETROBULBAR NEURITIS IN DISEASES CLASSIFIED ELSEWHERE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H46;H48.8*;H48.8;H488;OTHER DISORDERS OF OPTIC NERVE AND VISUAL PATHWAYS IN DISEASES CLASSIFIED ELSEWHERE;DISORDERS OF OPTIC [2ND] NERVE AND VISUAL PATHWAYS IN DISEASES CLASSIFIED ELSEWHERE;OTHER DISORDERS OF OPTIC NERVE AND VISUAL PATHWAYS IN DISEASES CLASSIFIED ELSEWHERE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
3;N;X;07;H49;H49.-;H49;H49;PARALYTIC STRABISMUS;PARALYTIC STRABISMUS;;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H49.0;H49.0;H490;THIRD [OCULOMOTOR] NERVE PALSY;PARALYTIC STRABISMUS;THIRD [OCULOMOTOR] NERVE PALSY;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H49.1;H49.1;H491;FOURTH [TROCHLEAR] NERVE PALSY;PARALYTIC STRABISMUS;FOURTH [TROCHLEAR] NERVE PALSY;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H49.2;H49.2;H492;SIXTH [ABDUCENT] NERVE PALSY;PARALYTIC STRABISMUS;SIXTH [ABDUCENT] NERVE PALSY;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H49.3;H49.3;H493;TOTAL (EXTERNAL) OPHTHALMOPLEGIA;PARALYTIC STRABISMUS;TOTAL (EXTERNAL) OPHTHALMOPLEGIA;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H49.4;H49.4;H494;PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA;PARALYTIC STRABISMUS;PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H49.8;H49.8;H498;OTHER PARALYTIC STRABISMUS;PARALYTIC STRABISMUS;OTHER PARALYTIC STRABISMUS;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
"4;T;X;07;H49;H49.9;H49.9;H499;PARALYTIC STRABISMUS, UNSPECIFIED;PARALYTIC STRABISMUS;PARALYTIC STRABISMUS, UNSPECIFIED;;136;4-044;3-059;2-072;1-062",,2025-11-20 20:18:05
3;N;X;07;H49;H50.-;H50;H50;OTHER STRABISMUS;OTHER STRABISMUS;;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H50.0;H50.0;H500;CONVERGENT CONCOMITANT STRABISMUS;OTHER STRABISMUS;CONVERGENT CONCOMITANT STRABISMUS;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H50.1;H50.1;H501;DIVERGENT CONCOMITANT STRABISMUS;OTHER STRABISMUS;DIVERGENT CONCOMITANT STRABISMUS;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H50.2;H50.2;H502;VERTICAL STRABISMUS;OTHER STRABISMUS;VERTICAL STRABISMUS;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H50.3;H50.3;H503;INTERMITTENT HETEROTROPIA;OTHER STRABISMUS;INTERMITTENT HETEROTROPIA;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H50.4;H50.4;H504;OTHER AND UNSPECIFIED HETEROTROPIA;OTHER STRABISMUS;OTHER AND UNSPECIFIED HETEROTROPIA;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H50.5;H50.5;H505;HETEROPHORIA;OTHER STRABISMUS;HETEROPHORIA;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H50.6;H50.6;H506;MECHANICAL STRABISMUS;OTHER STRABISMUS;MECHANICAL STRABISMUS;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H50.8;H50.8;H508;OTHER SPECIFIED STRABISMUS;OTHER STRABISMUS;OTHER SPECIFIED STRABISMUS;;136;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
"4;T;X;07;H49;H50.9;H50.9;H509;STRABISMUS, UNSPECIFIED;OTHER STRABISMUS;STRABISMUS, UNSPECIFIED;;136;4-044;3-059;2-072;1-062",,2025-11-20 20:18:05
3;N;X;07;H49;H51.-;H51;H51;OTHER DISORDERS OF BINOCULAR MOVEMENT;OTHER DISORDERS OF BINOCULAR MOVEMENT;;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H51.0;H51.0;H510;PALSY OF CONJUGATE GAZE;OTHER DISORDERS OF BINOCULAR MOVEMENT;PALSY OF CONJUGATE GAZE;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H51.1;H51.1;H511;CONVERGENCE INSUFFICIENCY AND EXCESS;OTHER DISORDERS OF BINOCULAR MOVEMENT;CONVERGENCE INSUFFICIENCY AND EXCESS;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H51.2;H51.2;H512;INTERNUCLEAR OPHTHALMOPLEGIA;OTHER DISORDERS OF BINOCULAR MOVEMENT;INTERNUCLEAR OPHTHALMOPLEGIA;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H51.8;H51.8;H518;OTHER SPECIFIED DISORDERS OF BINOCULAR MOVEMENT;OTHER DISORDERS OF BINOCULAR MOVEMENT;OTHER SPECIFIED DISORDERS OF BINOCULAR MOVEMENT;;139;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
"4;T;X;07;H49;H51.9;H51.9;H519;DISORDER OF BINOCULAR MOVEMENT, UNSPECIFIED;OTHER DISORDERS OF BINOCULAR MOVEMENT;DISORDER OF BINOCULAR MOVEMENT, UNSPECIFIED;;139;4-044;3-059;2-072;1-062",,2025-11-20 20:18:05
3;N;X;07;H49;H52.-;H52;H52;DISORDERS OF REFRACTION AND ACCOMMODATION;DISORDERS OF REFRACTION AND ACCOMMODATION;;;137;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H52.0;H52.0;H520;HYPERMETROPIA;DISORDERS OF REFRACTION AND ACCOMMODATION;HYPERMETROPIA;;137;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H52.1;H52.1;H521;MYOPIA;DISORDERS OF REFRACTION AND ACCOMMODATION;MYOPIA;;137;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H52.2;H52.2;H522;ASTIGMATISM;DISORDERS OF REFRACTION AND ACCOMMODATION;ASTIGMATISM;;137;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H52.3;H52.3;H523;ANISOMETROPIA AND ANISEIKONIA;DISORDERS OF REFRACTION AND ACCOMMODATION;ANISOMETROPIA AND ANISEIKONIA;;137;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H52.4;H52.4;H524;PRESBYOPIA;DISORDERS OF REFRACTION AND ACCOMMODATION;PRESBYOPIA;;137;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H52.5;H52.5;H525;DISORDERS OF ACCOMMODATION;DISORDERS OF REFRACTION AND ACCOMMODATION;DISORDERS OF ACCOMMODATION;;137;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
4;T;X;07;H49;H52.6;H52.6;H526;OTHER DISORDERS OF REFRACTION;DISORDERS OF REFRACTION AND ACCOMMODATION;OTHER DISORDERS OF REFRACTION;;137;4-044;3-059;2-072;1-062,,2025-11-20 20:18:05
"4;T;X;07;H49;H52.7;H52.7;H527;DISORDER OF REFRACTION, UNSPECIFIED;DISORDERS OF REFRACTION AND ACCOMMODATION;DISORDER OF REFRACTION, UNSPECIFIED;;137;4-044;3-059;2-072;1-062",,2025-11-20 20:18:05
